Bar,Date,Time,Open,High,Low,Close
361,06/05/91,00:00,12.3125,12.3125,11.9375,12.00
362,06/06/91,00:00,12.0625,12.0625,11.625,11.65625
363,06/07/91,00:00,11.5625,11.75,11.40625,11.53125
364,06/10/91,00:00,11.50,11.78125,11.4375,11.50
365,06/11/91,00:00,11.25,11.375,11.0625,11.15625
366,06/12/91,00:00,11.00,11.1875,10.3125,10.59375
367,06/13/91,00:00,10.625,10.75,10.4375,10.53125
368,06/14/91,00:00,10.6875,10.6875,10.1875,10.28125
369,06/17/91,00:00,10.25,10.5625,10.25,10.50
370,06/18/91,00:00,10.5625,10.8125,10.375,10.53125
371,06/19/91,00:00,10.4375,10.5625,10.3125,10.4375
372,06/20/91,00:00,10.3125,10.50,10.1875,10.50
373,06/21/91,00:00,10.50,10.625,10.4375,10.50
374,06/24/91,00:00,10.4375,10.5625,10.3125,10.4375
375,06/25/91,00:00,10.50,10.75,10.4375,10.59375
376,06/26/91,00:00,10.6875,10.875,10.5625,10.75
377,06/27/91,00:00,10.625,10.6875,10.4375,10.625
378,06/28/91,00:00,10.5625,10.625,10.0625,10.375
379,07/01/91,00:00,10.5625,10.75,10.4375,10.625
380,07/02/91,00:00,10.5625,10.6875,10.4375,10.5625
381,07/03/91,00:00,10.5625,10.875,10.4375,10.78125
382,07/05/91,00:00,10.75,11.50,10.6875,11.40625
383,07/08/91,00:00,11.3125,11.8125,11.25,11.6875
384,07/09/91,00:00,11.8125,12.0625,11.625,11.71875
385,07/10/91,00:00,11.875,12.0625,11.6875,11.8125
386,07/11/91,00:00,11.75,11.8125,11.50,11.6875
387,07/12/91,00:00,11.8125,11.8125,11.5625,11.6875
388,07/15/91,00:00,11.6875,11.6875,11.375,11.375
389,07/16/91,00:00,11.375,11.4375,10.875,10.9375
390,07/17/91,00:00,10.875,11.125,10.5625,10.625
391,07/18/91,00:00,11.00,11.28125,10.75,11.21875
392,07/19/91,00:00,11.3125,11.5625,11.25,11.50
393,07/22/91,00:00,11.4375,11.5625,11.375,11.50
394,07/23/91,00:00,11.5625,11.625,11.125,11.25
395,07/24/91,00:00,11.3125,11.4375,11.125,11.25
396,07/25/91,00:00,11.3125,11.4375,11.25,11.3125
397,07/26/91,00:00,11.4375,11.4375,11.1875,11.21875
398,07/29/91,00:00,11.3125,11.375,11.125,11.375
399,07/30/91,00:00,11.375,11.6875,11.375,11.625
400,07/31/91,00:00,11.625,11.71875,11.25,11.5625
401,08/01/91,00:00,11.50,12.3125,11.4375,12.28125
402,08/02/91,00:00,12.4375,12.5625,12.25,12.50
403,08/05/91,00:00,12.4375,12.4375,12.0625,12.125
404,08/06/91,00:00,12.1875,12.5625,11.9375,12.375
405,08/07/91,00:00,12.375,12.75,12.34375,12.59375
406,08/08/91,00:00,12.6875,12.9375,12.50,12.625
407,08/09/91,00:00,12.625,12.75,12.4375,12.6875
408,08/12/91,00:00,12.6875,13.0625,12.625,12.9375
409,08/13/91,00:00,13.00,13.50,13.00,13.375
410,08/14/91,00:00,13.6875,13.75,13.46875,13.71875
411,08/15/91,00:00,13.75,13.75,13.25,13.3125
412,08/16/91,00:00,13.1875,13.5625,13.0625,13.3125
413,08/19/91,00:00,12.3125,12.90625,12.125,12.625
414,08/20/91,00:00,12.875,12.9375,12.625,12.75
415,08/21/91,00:00,13.125,13.53125,13.00,13.4375
416,08/22/91,00:00,13.50,13.6875,13.4375,13.5625
417,08/23/91,00:00,13.50,13.875,13.1875,13.25
418,08/26/91,00:00,13.25,13.375,13.125,13.25
419,08/27/91,00:00,13.25,13.50,13.1875,13.50
420,08/28/91,00:00,13.50,13.5625,13.28125,13.3125
421,08/29/91,00:00,13.3125,13.46875,13.125,13.25
422,08/30/91,00:00,13.25,13.3125,13.0625,13.25
423,09/03/91,00:00,13.1875,13.3125,13.00,13.125
424,09/04/91,00:00,13.1875,13.1875,12.84375,12.875
425,09/05/91,00:00,12.875,12.9375,12.6875,12.75
426,09/06/91,00:00,12.75,12.9375,12.625,12.875
427,09/09/91,00:00,12.9375,13.375,12.875,13.3125
428,09/10/91,00:00,13.1875,13.34375,12.4375,12.53125
429,09/11/91,00:00,12.6875,12.75,12.375,12.625
430,09/12/91,00:00,12.8125,12.8125,12.4375,12.65625
431,09/13/91,00:00,12.50,12.5625,12.125,12.15625
432,09/16/91,00:00,12.3125,12.3125,11.625,11.8125
433,09/17/91,00:00,11.75,12.25,11.6875,12.25
434,09/18/91,00:00,12.1875,12.625,12.125,12.53125
435,09/19/91,00:00,12.5625,12.625,12.375,12.4375
436,09/20/91,00:00,12.4375,12.75,12.375,12.65625
437,09/23/91,00:00,12.50,12.6875,12.3125,12.375
438,09/24/91,00:00,12.375,12.59375,12.0625,12.5625
439,09/25/91,00:00,12.5625,12.625,12.3125,12.625
440,09/26/91,00:00,12.5625,12.5625,12.25,12.50
441,09/27/91,00:00,12.50,12.6875,12.1875,12.25
442,09/30/91,00:00,12.3125,12.4375,12.25,12.375
443,10/01/91,00:00,12.3125,12.8125,12.25,12.6875
444,10/02/91,00:00,12.9375,12.9375,12.375,12.4375
445,10/03/91,00:00,12.50,12.50,11.875,11.9375
446,10/04/91,00:00,12.00,12.1875,11.875,12.0625
447,10/07/91,00:00,12.00,12.1875,11.875,12.03125
448,10/08/91,00:00,12.03125,12.125,11.625,12.0625
449,10/09/91,00:00,12.0625,12.1875,11.9375,12.00
450,10/10/91,00:00,12.1875,12.25,11.6875,11.9375
451,10/11/91,00:00,12.03125,12.21875,11.625,12.125
452,10/14/91,00:00,12.25,12.5625,12.1875,12.46875
453,10/15/91,00:00,12.625,13.125,12.50,13.125
454,10/16/91,00:00,13.125,13.50,13.0625,13.375
455,10/17/91,00:00,13.25,13.3125,12.875,13.09375
456,10/18/91,00:00,13.50,13.875,13.50,13.75
457,10/21/91,00:00,13.8125,13.96875,13.5625,13.6875
458,10/22/91,00:00,13.875,14.0625,13.625,13.625
459,10/23/91,00:00,13.75,13.8125,13.1875,13.28125
460,10/24/91,00:00,13.25,13.3125,12.875,13.03125
461,10/25/91,00:00,12.9375,13.0625,12.6875,12.8125
462,10/28/91,00:00,12.875,12.9375,12.6875,12.875
463,10/29/91,00:00,12.875,13.00,12.6875,12.9375
464,10/30/91,00:00,13.00,13.1875,12.375,12.4375
465,10/31/91,00:00,12.6875,12.9375,12.50,12.875
466,11/01/91,00:00,12.8125,13.00,12.625,12.75
467,11/04/91,00:00,12.6875,12.6875,12.125,12.4375
468,11/05/91,00:00,12.4375,12.625,12.1875,12.1875
469,11/06/91,00:00,12.25,12.3125,11.875,12.00
470,11/07/91,00:00,12.125,12.625,12.0625,12.4375
471,11/08/91,00:00,12.8125,13.4375,12.75,13.3125
472,11/11/91,00:00,13.375,13.625,13.3125,13.4375
473,11/12/91,00:00,13.5625,13.6875,13.4375,13.625
474,11/13/91,00:00,13.50,13.625,13.375,13.53125
475,11/14/91,00:00,13.5625,13.8125,13.50,13.6875
476,11/15/91,00:00,13.625,13.6875,12.4375,12.50
477,11/18/91,00:00,12.50,13.125,12.50,13.03125
478,11/19/91,00:00,12.9375,12.9375,12.4375,12.8125
479,11/20/91,00:00,12.8125,13.00,12.5625,12.625
480,11/21/91,00:00,12.625,12.9375,12.625,12.75
481,11/22/91,00:00,12.75,12.9375,12.5625,12.8125
482,11/25/91,00:00,12.75,13.0625,12.75,12.8125
483,11/26/91,00:00,12.875,13.00,12.50,12.875
484,11/27/91,00:00,12.8125,12.875,12.625,12.75
485,11/29/91,00:00,12.625,12.875,12.625,12.6875
