Bar,Date,Time,Open,High,Low,Close
7054,06/14/11,00:00,2662.73,2685.65,2662.73,2678.72
7055,06/15/11,00:00,2653.17,2669.75,2625.86,2631.46
7056,06/16/11,00:00,2631.98,2642.65,2599.86,2623.70
7057,06/17/11,00:00,2646.29,2648.54,2608.99,2616.48
7058,06/20/11,00:00,2608.05,2636.55,2607.74,2629.66
7059,06/21/11,00:00,2640.33,2688.50,2634.04,2687.26
7060,06/22/11,00:00,2677.18,2693.23,2668.35,2669.19
7061,06/23/11,00:00,2638.60,2688.07,2627.47,2686.75
7062,06/24/11,00:00,2681.10,2682.41,2647.46,2652.89
7063,06/27/11,00:00,2653.07,2697.34,2647.55,2688.28
7064,06/28/11,00:00,2694.26,2729.94,2692.45,2729.31
7065,06/29/11,00:00,2736.76,2746.62,2722.26,2740.49
7066,06/30/11,00:00,2749.37,2776.56,2749.11,2773.52
7067,07/01/11,00:00,2775.08,2818.19,2769.06,2816.03
7068,07/05/11,00:00,2817.87,2828.53,2810.00,2825.77
7069,07/06/11,00:00,2821.42,2838.85,2812.80,2834.02
7070,07/07/11,00:00,2856.25,2878.94,2853.90,2872.66
7071,07/08/11,00:00,2841.29,2860.02,2831.16,2859.81
7072,07/11/11,00:00,2828.10,2841.12,2795.54,2802.62
7073,07/12/11,00:00,2798.75,2807.57,2780.16,2781.91
7074,07/13/11,00:00,2800.88,2825.86,2789.57,2796.92
7075,07/14/11,00:00,2804.82,2817.38,2755.90,2762.67
7076,07/15/11,00:00,2787.33,2790.16,2768.28,2789.80
7077,07/18/11,00:00,2777.61,2783.76,2743.79,2765.11
7078,07/19/11,00:00,2790.98,2828.65,2790.98,2826.52
7079,07/20/11,00:00,2839.39,2839.65,2808.18,2814.23
7080,07/21/11,00:00,2818.79,2847.41,2807.71,2834.43
7081,07/22/11,00:00,2834.46,2862.72,2830.58,2858.83
7082,07/25/11,00:00,2832.11,2859.40,2828.91,2842.80
7083,07/26/11,00:00,2842.74,2851.72,2832.27,2839.96
7084,07/27/11,00:00,2823.62,2823.86,2761.00,2764.79
7085,07/28/11,00:00,2765.61,2800.11,2757.85,2766.25
7086,07/29/11,00:00,2736.67,2780.58,2724.99,2756.38
7087,08/01/11,00:00,2791.45,2796.24,2716.30,2744.61
7088,08/02/11,00:00,2728.29,2745.87,2668.68,2669.24
7089,08/03/11,00:00,2673.97,2695.37,2621.67,2693.07
7090,08/04/11,00:00,2648.38,2653.79,2556.38,2556.39
7091,08/05/11,00:00,2580.30,2592.04,2464.87,2532.41
7092,08/08/11,00:00,2447.30,2489.39,2357.69,2357.69
7093,08/09/11,00:00,2402.13,2483.66,2331.65,2482.52
7094,08/10/11,00:00,2425.55,2461.28,2378.08,2381.05
7095,08/11/11,00:00,2415.54,2516.39,2399.56,2492.68
7096,08/12/11,00:00,2507.01,2524.09,2481.50,2507.98
7097,08/15/11,00:00,2522.04,2555.20,2514.52,2555.20
7098,08/16/11,00:00,2526.48,2546.74,2494.55,2523.45
7099,08/17/11,00:00,2527.79,2549.11,2488.09,2511.48
7100,08/18/11,00:00,2436.38,2437.01,2362.97,2380.43
7101,08/19/11,00:00,2353.32,2415.18,2338.66,2341.84
7102,08/22/11,00:00,2396.88,2397.34,2337.28,2345.38
7103,08/23/11,00:00,2360.95,2446.06,2349.08,2446.06
7104,08/24/11,00:00,2437.48,2470.80,2420.48,2467.69
7105,08/25/11,00:00,2470.96,2482.90,2415.24,2419.63
7106,08/26/11,00:00,2408.79,2486.04,2385.27,2479.85
7107,08/29/11,00:00,2510.99,2562.58,2510.13,2562.11
7108,08/30/11,00:00,2547.07,2589.53,2534.68,2576.11
7109,08/31/11,00:00,2589.75,2611.58,2557.74,2579.46
7110,09/01/11,00:00,2583.34,2604.50,2543.56,2546.04
7111,09/02/11,00:00,2497.28,2512.78,2469.35,2480.33
7112,09/06/11,00:00,2417.61,2477.77,2414.31,2473.83
7113,09/07/11,00:00,2511.50,2548.94,2507.52,2548.94
7114,09/08/11,00:00,2533.81,2568.45,2520.80,2529.14
7115,09/09/11,00:00,2508.12,2518.40,2452.93,2467.99
7116,09/12/11,00:00,2442.86,2495.36,2438.40,2495.09
7117,09/13/11,00:00,2502.59,2537.40,2494.07,2532.15
7118,09/14/11,00:00,2548.45,2600.78,2519.80,2572.55
7119,09/15/11,00:00,2595.45,2608.95,2569.78,2607.07
7120,09/16/11,00:00,2607.12,2627.28,2600.96,2622.31
7121,09/19/11,00:00,2584.35,2627.34,2564.46,2612.83
7122,09/20/11,00:00,2623.89,2643.37,2589.52,2590.24
7123,09/21/11,00:00,2601.06,2613.29,2537.46,2538.19
7124,09/22/11,00:00,2466.06,2494.31,2420.23,2455.67
7125,09/23/11,00:00,2438.63,2490.72,2438.28,2483.23
7126,09/26/11,00:00,2496.98,2518.91,2446.12,2516.69
7127,09/27/11,00:00,2560.78,2590.94,2532.65,2546.83
